course_id,course_title,course_category,course_level,module_title,lesson_id,lesson_title,lesson_description,quiz_id,quiz_title,question_id,question,option_a,option_b,option_c,option_d,correct_answer,difficulty,points,order_index
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,02df0517-03f7-4f7a-b1f9-db9dca9113e3,Sorting Algorithms,"Bubble, selection, insertion, merge, quick sort.",eb78138a-716e-417a-8234-43b5086f8301,Sorting Algorithms - Quiz,48014dde-de81-4246-ac0e-f688e05050a8,"Which statement correctly describes ""Sorting Algorithms"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",Sorting Algorithms contradicts all principles of Programming.,This intermediate-level lesson in Programming explains bubble with examples shown in the video.,The video states Sorting Algorithms has no relation to Algorithm Scripting.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,This intermediate-level lesson in Programming explains bubble with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,02df0517-03f7-4f7a-b1f9-db9dca9113e3,Sorting Algorithms,"Bubble, selection, insertion, merge, quick sort.",eb78138a-716e-417a-8234-43b5086f8301,Sorting Algorithms - Quiz,73772ab1-512b-43a5-aff9-89201287197d,"What common mistake should you avoid when working with concepts from ""Sorting Algorithms""?",Confusing sorting algorithms with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Sorting Algorithms is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing sorting algorithms with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,f57f5c1c-c812-4a50-af4e-3b2ab984ba62,Search Algorithms,"Linear search, binary search, BFS, DFS.",d5bc2706-4dca-4d89-823f-2cc2dd0f59eb,Search Algorithms - Quiz,f6e16778-a7a2-4023-8f34-d2265754ab30,"What is the primary focus of ""Search Algorithms"" in ""Algorithm Scripting"" (JavaScript Algorithms & Data Structures)?",Photoshop layer management,Legal contract drafting,"Linear search, binary search, BFS, DFS.",Manual memory allocation in C,"Linear search, binary search, BFS, DFS.",easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,f57f5c1c-c812-4a50-af4e-3b2ab984ba62,Search Algorithms,"Linear search, binary search, BFS, DFS.",d5bc2706-4dca-4d89-823f-2cc2dd0f59eb,Search Algorithms - Quiz,f7eb6152-bec5-42f3-b6be-84ecef1aeac1,"In the video for ""Search Algorithms"", which concept is correctly associated with the lesson content?",The lesson skips linear search entirely.,Understanding Linear search — as explained in the lesson video for Search Algorithms.,Using manual memory allocation in c is the main idea of Search Algorithms.,The video claims Search Algorithms is unrelated to Programming.,Understanding Linear search — as explained in the lesson video for Search Algorithms.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,f57f5c1c-c812-4a50-af4e-3b2ab984ba62,Search Algorithms,"Linear search, binary search, BFS, DFS.",d5bc2706-4dca-4d89-823f-2cc2dd0f59eb,Search Algorithms - Quiz,7ed29092-08f2-4b84-8a6b-367e06e5fe62,"Which task best reflects what you practice in ""Search Algorithms"" (30 min lesson)?",Apply linear search to solve a hands-on exercise from Algorithm Scripting (covered in 30 min).,Memorizing Search Algorithms without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding linear search.,Apply linear search to solve a hands-on exercise from Algorithm Scripting (covered in 30 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,f57f5c1c-c812-4a50-af4e-3b2ab984ba62,Search Algorithms,"Linear search, binary search, BFS, DFS.",d5bc2706-4dca-4d89-823f-2cc2dd0f59eb,Search Algorithms - Quiz,9a1926e7-16c0-40c5-b722-2c77ff5f47ff,"Which statement correctly describes ""Search Algorithms"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",The video states Search Algorithms has no relation to Algorithm Scripting.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,Search Algorithms contradicts all principles of Programming.,This intermediate-level lesson in Programming explains linear search with examples shown in the video.,This intermediate-level lesson in Programming explains linear search with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,f57f5c1c-c812-4a50-af4e-3b2ab984ba62,Search Algorithms,"Linear search, binary search, BFS, DFS.",d5bc2706-4dca-4d89-823f-2cc2dd0f59eb,Search Algorithms - Quiz,e84d8d1e-d176-4302-8bc4-1b1795f08df4,"What common mistake should you avoid when working with concepts from ""Search Algorithms""?",Assuming Search Algorithms is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing search algorithms with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Confusing search algorithms with unrelated programming concepts not covered in this video.,easy,1,4
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,1c3f9609-a6a7-4054-bd19-0f1a8aa14a61,Dynamic Programming Intro,"Memoization, tabulation, classic DP problems.",335d8b06-2fbe-417d-ba00-89fc6767d3ef,Dynamic Programming Intro - Quiz,36a15a40-bcbf-41c7-b3a5-63000f439eea,"What is the primary focus of ""Dynamic Programming Intro"" in ""Algorithm Scripting"" (JavaScript Algorithms & Data Structures)?","Memoization, tabulation, classic DP problems.",Manual memory allocation in C,Photoshop layer management,Legal contract drafting,"Memoization, tabulation, classic DP problems.",easy,1,0
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,1c3f9609-a6a7-4054-bd19-0f1a8aa14a61,Dynamic Programming Intro,"Memoization, tabulation, classic DP problems.",335d8b06-2fbe-417d-ba00-89fc6767d3ef,Dynamic Programming Intro - Quiz,1c971652-5dd3-447d-ac43-67a90771d02c,"In the video for ""Dynamic Programming Intro"", which concept is correctly associated with the lesson content?",Using manual memory allocation in c is the main idea of Dynamic Programming Intro.,The video claims Dynamic Programming Intro is unrelated to Programming.,The lesson skips memoization entirely.,Understanding Memoization — as explained in the lesson video for Dynamic Programming Intro.,Understanding Memoization — as explained in the lesson video for Dynamic Programming Intro.,easy,1,1
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,1c3f9609-a6a7-4054-bd19-0f1a8aa14a61,Dynamic Programming Intro,"Memoization, tabulation, classic DP problems.",335d8b06-2fbe-417d-ba00-89fc6767d3ef,Dynamic Programming Intro - Quiz,4454b6eb-193f-451e-8e6e-7fbce2353e0d,"Which task best reflects what you practice in ""Dynamic Programming Intro"" (168 min lesson)?",Only reading slides and ignoring the 168 min walkthrough.,Copying code without understanding memoization.,Apply memoization to solve a hands-on exercise from Algorithm Scripting (covered in 168 min).,Memorizing Dynamic Programming Intro without practicing the video demo.,Apply memoization to solve a hands-on exercise from Algorithm Scripting (covered in 168 min).,easy,1,2
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,1c3f9609-a6a7-4054-bd19-0f1a8aa14a61,Dynamic Programming Intro,"Memoization, tabulation, classic DP problems.",335d8b06-2fbe-417d-ba00-89fc6767d3ef,Dynamic Programming Intro - Quiz,92f383b1-ad9a-4ad2-8646-ee6433b47392,"Which statement correctly describes ""Dynamic Programming Intro"" as taught in JavaScript Algorithms & Data Structures (intermediate)?",Dynamic Programming Intro contradicts all principles of Programming.,This intermediate-level lesson in Programming explains memoization with examples shown in the video.,The video states Dynamic Programming Intro has no relation to Algorithm Scripting.,This lesson is optional and never assessed in JavaScript Algorithms & Data Structures.,This intermediate-level lesson in Programming explains memoization with examples shown in the video.,easy,1,3
0c241141-683c-4fc5-8324-881d72556f2e,JavaScript Algorithms & Data Structures,Programming,intermediate,Algorithm Scripting,1c3f9609-a6a7-4054-bd19-0f1a8aa14a61,Dynamic Programming Intro,"Memoization, tabulation, classic DP problems.",335d8b06-2fbe-417d-ba00-89fc6767d3ef,Dynamic Programming Intro - Quiz,5afaf601-f7d0-482e-801a-a8dc6e345e98,"What common mistake should you avoid when working with concepts from ""Dynamic Programming Intro""?",Confusing dynamic programming intro with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Dynamic Programming Intro is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 84:00.,Confusing dynamic programming intro with unrelated programming concepts not covered in this video.,easy,1,4
9e8fde9b-8cca-4913-8c05-ab8653832a88,Front End Development Libraries,Web Development,intermediate,Bootstrap and Sass,b6aa19b1-0fbc-4f8e-ba3e-51cac992ddc1,Bootstrap Grid and Components,"Layout system, cards, navbars, modals.",3652efe7-b016-4118-9cb7-e15840353a3f,Bootstrap Grid and Components - Quiz,6b3776c2-7701-4129-b986-7d45aa334680,"What is the primary focus of ""Bootstrap Grid and Components"" in ""Bootstrap and Sass"" (Front End Development Libraries)?",Quantum physics equations,Automotive engine repair,Ancient history timelines,"Layout system, cards, navbars, modals.","Layout system, cards, navbars, modals.",easy,1,0
9e8fde9b-8cca-4913-8c05-ab8653832a88,Front End Development Libraries,Web Development,intermediate,Bootstrap and Sass,b6aa19b1-0fbc-4f8e-ba3e-51cac992ddc1,Bootstrap Grid and Components,"Layout system, cards, navbars, modals.",3652efe7-b016-4118-9cb7-e15840353a3f,Bootstrap Grid and Components - Quiz,93d39776-b0b4-41e6-b023-f02fa5172e38,"In the video for ""Bootstrap Grid and Components"", which concept is correctly associated with the lesson content?",The video claims Bootstrap Grid and Components is unrelated to Web Development.,The lesson skips layout system entirely.,Understanding Layout system — as explained in the lesson video for Bootstrap Grid and Components.,Using quantum physics equations is the main idea of Bootstrap Grid and Components.,Understanding Layout system — as explained in the lesson video for Bootstrap Grid and Components.,easy,1,1
9e8fde9b-8cca-4913-8c05-ab8653832a88,Front End Development Libraries,Web Development,intermediate,Bootstrap and Sass,b6aa19b1-0fbc-4f8e-ba3e-51cac992ddc1,Bootstrap Grid and Components,"Layout system, cards, navbars, modals.",3652efe7-b016-4118-9cb7-e15840353a3f,Bootstrap Grid and Components - Quiz,ce3ff216-27f2-4721-9c48-8b6fa773891b,"Which task best reflects what you practice in ""Bootstrap Grid and Components"" (30 min lesson)?",Copying code without understanding layout system.,Apply layout system to solve a hands-on exercise from Bootstrap and Sass (covered in 30 min).,Memorizing Bootstrap Grid and Components without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply layout system to solve a hands-on exercise from Bootstrap and Sass (covered in 30 min).,easy,1,2
9e8fde9b-8cca-4913-8c05-ab8653832a88,Front End Development Libraries,Web Development,intermediate,Bootstrap and Sass,b6aa19b1-0fbc-4f8e-ba3e-51cac992ddc1,Bootstrap Grid and Components,"Layout system, cards, navbars, modals.",3652efe7-b016-4118-9cb7-e15840353a3f,Bootstrap Grid and Components - Quiz,f052587c-2336-4fe0-86f6-31561ae2decc,"Which statement correctly describes ""Bootstrap Grid and Components"" as taught in Front End Development Libraries (intermediate)?",This intermediate-level lesson in Web Development explains layout system with examples shown in the video.,The video states Bootstrap Grid and Components has no relation to Bootstrap and Sass.,This lesson is optional and never assessed in Front End Development Libraries.,Bootstrap Grid and Components contradicts all principles of Web Development.,This intermediate-level lesson in Web Development explains layout system with examples shown in the video.,easy,1,3
9e8fde9b-8cca-4913-8c05-ab8653832a88,Front End Development Libraries,Web Development,intermediate,Bootstrap and Sass,b6aa19b1-0fbc-4f8e-ba3e-51cac992ddc1,Bootstrap Grid and Components,"Layout system, cards, navbars, modals.",3652efe7-b016-4118-9cb7-e15840353a3f,Bootstrap Grid and Components - Quiz,0f9f4c71-4143-4e43-b573-13744ce2644f,"What common mistake should you avoid when working with concepts from ""Bootstrap Grid and Components""?",Skipping video timestamps and guessing answers randomly.,Assuming Bootstrap Grid and Components is identical to quantum physics equations.,Rushing through without noting the key steps shown at 15:00.,Confusing bootstrap grid and components with unrelated web development concepts not covered in this video.,Confusing bootstrap grid and components with unrelated web development concepts not covered in this video.,easy,1,4
9e8fde9b-8cca-4913-8c05-ab8653832a88,Front End Development Libraries,Web Development,intermediate,Bootstrap and Sass,f2cdaeb1-cc61-46c7-b94d-4505ab37cf18,Sass Variables and Mixins,"SCSS syntax, nesting, partials, inheritance.",8ca258b3-6010-42bf-b395-beda606eda52,Sass Variables and Mixins - Quiz,4aab7e78-429e-40eb-9bc8-38e9bd22b5bd,"What is the primary focus of ""Sass Variables and Mixins"" in ""Bootstrap and Sass"" (Front End Development Libraries)?",Quantum physics equations,Automotive engine repair,Ancient history timelines,"SCSS syntax, nesting, partials, inheritance.","SCSS syntax, nesting, partials, inheritance.",easy,1,0
